date,latitude,longitude,state,district,rainfall_mm,temperature,humidity,elevation_m,slope_degree,soil_type,river_level,road_condition,traffic_level,historical_incidents,incident_type,incident_severity,road_blocked,delay_minutes
2023-08-03,29.0277,92.1202,Arunachal Pradesh,Papum Pare,5.7,14.9,77.9,1197,3.3,Red Loamy,4.67,Poor,High,2,Bridge Damage,High,False,64
2023-08-03,24.2201,91.6979,Tripura,Dhalai,21.8,25.5,86.4,83,6.0,Red Loamy,2.57,Good,Low,0,None,None,False,8
2023-08-04,27.0362,92.1265,Assam,Barpeta,64.4,30.2,61.4,134,0.0,Forest Soil,4.83,Poor,Moderate,3,Traffic Jam,Medium,True,216
2023-08-04,25.8168,94.1488,Nagaland,Mon,17.5,23.6,92.5,589,15.2,Laterite,3.17,Good,Low,0,None,None,False,11
2023-08-04,23.28,92.94,Mizoram,Aizawl,32.0,31.0,58.3,1670,20.9,Sandy Loam,5.06,Good,Low,0,None,None,False,19
2023-08-04,28.1982,94.9802,Arunachal Pradesh,East Siang,15.0,26.1,85.2,450,15.2,Alluvial,3.21,Good,Low,1,None,None,False,1
2023-08-04,22.9021,91.3878,Tripura,Dhalai,12.6,36.0,58.5,453,0.0,Alluvial,4.31,Good,Low,1,None,None,False,15
2023-08-04,24.2762,94.684,Manipur,Imphal West,49.3,23.3,79.0,1076,10.4,Forest Soil,4.96,Under Construction,High,8,Fallen Tree,Medium,False,64
2023-08-04,27.4206,94.4788,Assam,Cachar,23.9,27.3,79.3,196,0.0,Mountain Soil,3.32,Poor,Severe,4,Bridge Damage,High,True,254
2023-08-05,24.4841,91.487,Tripura,North Tripura,30.8,24.6,67.8,761,2.0,Red Loamy,4.7,Fair,High,1,None,None,False,7
2023-08-05,24.1262,91.5915,Tripura,Khowai,26.4,31.0,80.3,800,0.0,Mountain Soil,1.68,Good,High,0,None,None,False,19
2023-08-05,23.59,91.517,Tripura,Gomati,18.7,25.7,97.7,59,4.8,Alluvial,2.27,Good,High,2,None,None,False,6
2023-08-05,27.1236,88.4067,Sikkim,East Sikkim,10.8,24.2,81.5,1108,8.8,Alluvial,3.41,Fair,Low,0,None,None,False,3
2023-08-05,23.8984,91.6269,Tripura,Dhalai,15.6,23.8,78.8,445,6.3,Alluvial,4.08,Good,Low,0,None,None,False,16
2023-08-05,24.7304,93.1773,Assam,Kamrup,20.4,34.3,68.5,100,0.0,Sandy Loam,3.77,Good,Moderate,0,None,None,False,13
2023-08-06,24.2151,92.551,Mizoram,Mamit,11.4,21.4,67.2,548,5.5,Forest Soil,4.95,Fair,Low,1,None,None,False,11
2023-08-06,27.7897,88.2552,Sikkim,West Sikkim,74.9,21.6,65.5,1670,0.0,Laterite,6.88,Good,Low,3,None,None,False,10
2023-08-06,23.5097,93.1689,Mizoram,Lunglei,22.6,29.1,92.4,1552,0.0,Clayey,4.36,Good,Moderate,0,None,None,False,0
2023-08-06,23.9328,93.3269,Manipur,Senapati,12.6,25.7,61.9,939,7.3,Laterite,3.62,Good,Low,0,None,None,False,7
2023-08-06,27.2601,88.1053,Sikkim,North Sikkim,67.4,27.7,72.2,2333,17.9,Alluvial,4.02,Good,Low,0,None,None,False,17
2023-08-06,27.2393,88.0104,Sikkim,East Sikkim,22.1,19.6,62.8,2041,7.1,Clayey,4.04,Good,Moderate,0,None,None,False,1
2023-08-08,26.3123,93.9254,Assam,Jorhat,13.6,32.3,66.7,132,0.0,Laterite,1.62,Fair,Moderate,1,None,None,False,21
2023-08-08,27.4328,88.0577,Sikkim,West Sikkim,38.3,26.7,64.7,1250,5.3,Clayey,3.98,Fair,Low,1,None,None,False,14
2023-08-08,27.2633,88.3762,Sikkim,West Sikkim,44.4,21.4,66.1,1355,0.0,Laterite,6.82,Good,High,1,None,None,False,20
2023-08-08,24.4317,92.8139,Mizoram,Kolasib,55.8,16.9,69.7,1051,10.6,Laterite,1.92,Under Construction,High,3,Fallen Tree,Low,False,67
2023-08-08,25.8153,90.898,Meghalaya,East Khasi Hills,24.7,25.5,53.3,519,6.5,Forest Soil,3.28,Good,High,0,None,None,False,0
2023-08-08,26.0642,89.8369,Meghalaya,Jaintia Hills,21.4,23.0,65.2,793,7.1,Laterite,3.96,Fair,Low,0,None,None,False,8
2023-08-09,27.56,88.1331,Sikkim,North Sikkim,22.4,24.0,69.6,2293,7.9,Clayey,5.2,Good,Moderate,0,None,None,False,9
2023-08-10,27.0755,90.8798,Assam,Dibrugarh,3.4,26.6,85.0,89,0.0,Laterite,3.27,Fair,High,1,None,None,False,16
2023-08-10,25.6788,94.0611,Manipur,Imphal West,19.7,27.3,85.5,1159,7.6,Alluvial,4.67,Good,Moderate,0,None,None,False,11
2023-08-11,25.9518,90.2134,Meghalaya,West Garo Hills,15.6,25.6,100.0,1099,9.8,Mountain Soil,2.42,Fair,Low,1,None,None,False,18
2023-08-11,29.3294,93.7192,Arunachal Pradesh,West Kameng,14.6,28.3,63.5,843,21.8,Red Loamy,3.04,Good,Low,0,None,None,False,13
2023-08-11,25.3942,91.1216,Meghalaya,Ri Bhoi,6.5,23.4,91.7,1059,8.2,Laterite,5.23,Poor,High,3,Bridge Damage,Low,True,238
2023-08-11,27.7441,88.0052,Sikkim,East Sikkim,75.8,17.1,82.4,2395,17.8,Mountain Soil,4.62,Good,Low,2,None,None,False,24
2023-08-11,25.8793,90.1431,Meghalaya,Jaintia Hills,49.0,24.7,78.9,287,5.4,Mountain Soil,7.11,Good,High,1,None,None,False,9
2023-08-11,24.0595,91.6344,Tripura,Khowai,26.1,28.0,60.3,68,0.0,Alluvial,6.76,Good,High,2,None,None,False,32
2023-08-11,26.955,94.5631,Nagaland,Tuensang,43.3,18.4,76.5,1014,0.0,Mountain Soil,2.59,Good,Moderate,1,None,None,False,0
2023-08-12,24.0045,92.7143,Mizoram,Champhai,52.7,27.0,78.9,1413,17.7,Forest Soil,6.01,Fair,Moderate,0,None,None,False,14
2023-08-12,25.5743,92.5419,Meghalaya,Jaintia Hills,16.0,21.4,62.4,1288,0.0,Laterite,2.38,Fair,Low,1,None,None,False,3
2023-08-12,29.3851,95.3885,Arunachal Pradesh,East Siang,13.5,18.0,60.5,2423,22.9,Sandy Loam,4.97,Good,Low,0,None,None,False,10
2023-08-12,26.8815,94.6695,Nagaland,Dimapur,11.1,25.1,99.6,346,0.0,Sandy Loam,5.14,Good,High,1,None,None,False,4
2023-08-13,27.2156,88.8494,Sikkim,West Sikkim,7.1,13.8,84.6,4401,36.7,Forest Soil,2.38,Fair,Moderate,0,None,None,False,8
2023-08-13,23.6739,92.7017,Mizoram,Aizawl,17.9,15.4,78.8,1385,5.8,Sandy Loam,3.88,Fair,Moderate,0,None,None,False,6
2023-08-13,24.2692,92.1773,Tripura,North Tripura,13.6,27.4,79.9,122,5.2,Mountain Soil,0.5,Poor,Low,5,Fallen Tree,Low,False,83
2023-08-13,25.1587,90.0807,Meghalaya,West Garo Hills,18.9,29.8,64.5,179,10.4,Laterite,5.61,Poor,Severe,5,Traffic Jam,High,False,66
2023-08-13,25.2636,93.7923,Manipur,Senapati,37.5,26.6,96.6,1587,6.9,Laterite,4.74,Good,Moderate,1,None,None,False,13
2023-08-13,25.485,94.5999,Manipur,Imphal East,26.5,20.0,75.4,1682,8.5,Laterite,3.81,Good,Moderate,1,None,None,False,20
2023-08-14,24.8196,95.5242,Assam,Dibrugarh,75.4,19.6,70.4,34,0.0,Laterite,4.73,Fair,Moderate,0,None,None,False,7
2023-08-14,27.246,91.7097,Arunachal Pradesh,Lohit,38.4,23.5,100.0,2787,21.7,Alluvial,5.01,Good,Moderate,0,None,None,False,9
2023-08-14,27.0963,88.3747,Sikkim,East Sikkim,27.7,24.3,78.3,1379,6.2,Alluvial,2.78,Fair,Moderate,0,None,None,False,9
2023-08-14,26.2375,94.5792,Nagaland,Dimapur,30.9,24.9,87.3,1073,7.8,Laterite,4.14,Good,Moderate,0,None,None,False,21
2023-08-14,27.2764,94.7737,Arunachal Pradesh,Tawang,29.2,26.2,95.5,2429,12.1,Sandy Loam,1.79,Good,Moderate,0,None,None,False,0
2023-08-14,24.389,94.4622,Manipur,Tamenglong,8.5,36.0,85.3,1170,20.4,Laterite,2.18,Good,Low,0,None,None,False,5
2023-08-15,23.8953,91.1964,Tripura,West Tripura,40.7,18.1,89.8,629,4.5,Clayey,3.73,Good,Low,0,None,None,False,11
2023-08-15,26.0139,93.5537,Nagaland,Mokokchung,31.7,34.6,79.9,286,3.8,Sandy Loam,2.77,Fair,Low,1,None,None,False,9
2023-08-15,25.8015,92.7428,Assam,Cachar,31.6,26.4,65.2,115,5.2,Sandy Loam,4.15,Good,Low,1,None,None,False,11
2023-08-15,23.0418,91.4735,Tripura,West Tripura,17.6,24.0,69.8,703,12.6,Clayey,5.73,Damaged,High,9,Traffic Jam,Low,False,76
2023-08-16,25.7324,89.9993,Meghalaya,West Garo Hills,28.2,25.4,78.5,1682,8.3,Mountain Soil,3.39,Fair,Low,0,None,None,False,16
2023-08-16,28.439,93.4551,Arunachal Pradesh,West Kameng,28.7,23.7,89.6,2068,32.3,Mountain Soil,2.8,Fair,Low,0,None,None,False,14
2023-08-17,26.8244,95.6811,Arunachal Pradesh,East Siang,31.1,13.9,41.2,1609,17.3,Clayey,4.29,Good,Moderate,0,None,None,False,7
2023-08-17,25.5116,92.6075,Meghalaya,South Garo Hills,14.9,14.6,68.8,1416,9.1,Clayey,4.05,Poor,Moderate,3,Fog/Visibility,Low,True,126
2023-08-17,24.6233,94.7334,Manipur,Churachandpur,73.4,18.9,92.6,1238,15.7,Alluvial,4.27,Good,Low,0,None,None,False,27
2023-08-17,23.7478,91.428,Tripura,North Tripura,15.3,30.5,86.0,719,0.0,Mountain Soil,5.43,Poor,Moderate,3,Traffic Jam,Medium,False,62
2023-08-17,26.4992,95.0504,Nagaland,Tuensang,74.7,15.6,75.5,1982,22.9,Red Loamy,2.68,Fair,Low,1,None,None,False,9
2023-08-17,28.9791,91.5653,Arunachal Pradesh,Changlang,12.5,24.2,41.5,415,11.3,Laterite,3.27,Good,Low,0,None,None,False,10
2023-08-17,27.899,88.3488,Sikkim,West Sikkim,26.6,22.2,73.3,2833,26.0,Red Loamy,4.21,Fair,Low,1,None,None,False,19
2023-08-18,23.592,91.6023,Tripura,Gomati,57.1,38.8,66.7,54,10.7,Laterite,6.01,Fair,Low,1,None,None,False,18
2023-08-18,26.8929,92.6332,Assam,Dibrugarh,59.6,28.9,52.5,156,14.4,Alluvial,4.24,Good,Moderate,0,None,None,False,5
2023-08-18,27.6734,88.3897,Sikkim,North Sikkim,82.7,25.4,70.3,598,9.5,Red Loamy,5.26,Good,Low,0,None,None,False,20
2023-08-19,24.7596,93.4234,Manipur,Churachandpur,42.2,15.8,85.4,1843,16.5,Sandy Loam,4.14,Poor,Low,2,Fog/Visibility,Low,True,272
2023-08-19,25.6434,94.5182,Manipur,Ukhrul,34.6,20.4,52.6,1127,3.1,Forest Soil,5.0,Good,Moderate,0,None,None,False,13
2023-08-19,25.7049,94.1156,Nagaland,Mokokchung,35.2,25.0,89.0,518,10.2,Laterite,5.62,Good,Moderate,0,None,None,False,8
2023-08-19,29.0468,91.5762,Arunachal Pradesh,Papum Pare,3.1,29.6,72.4,834,3.4,Laterite,2.01,Fair,Moderate,0,None,None,False,5
2023-08-19,25.2867,90.0776,Meghalaya,East Khasi Hills,35.4,12.0,79.9,849,0.0,Clayey,5.08,Fair,Moderate,1,None,None,False,11
2023-08-19,26.9401,94.6246,Nagaland,Wokha,12.9,26.7,86.9,349,0.6,Clayey,3.1,Poor,Severe,6,Traffic Jam,Low,True,225
2023-08-21,27.5678,88.8515,Sikkim,East Sikkim,35.2,25.3,85.3,2014,12.2,Forest Soil,4.87,Good,Low,0,None,None,False,8
2023-08-21,27.0731,93.4256,Arunachal Pradesh,West Kameng,27.3,19.7,89.8,1048,9.3,Red Loamy,5.43,Good,Low,1,None,None,False,11
2023-08-21,24.6257,93.7519,Manipur,Ukhrul,16.5,17.3,60.0,1700,6.1,Mountain Soil,4.55,Good,Moderate,1,None,None,False,15
2023-08-21,22.7099,93.2178,Mizoram,Lunglei,67.8,23.9,50.1,1119,0.0,Laterite,6.51,Fair,Low,0,None,None,False,10
2023-08-21,23.715,91.9704,Tripura,Gomati,35.4,25.4,85.4,456,0.2,Sandy Loam,4.31,Good,Moderate,0,None,None,False,17
2023-08-21,23.6777,91.4765,Tripura,Gomati,20.3,26.6,79.7,140,2.1,Clayey,3.39,Good,Moderate,0,None,None,False,14
2023-08-21,23.73,92.3046,Mizoram,Aizawl,6.9,25.0,77.9,1834,15.8,Sandy Loam,3.51,Damaged,High,3,Bridge Damage,Low,True,350
2023-08-21,23.3349,92.7049,Mizoram,Champhai,28.5,14.9,76.3,1682,13.9,Alluvial,4.46,Good,Low,0,None,None,False,18
2023-08-22,28.092,94.2808,Arunachal Pradesh,West Kameng,15.9,19.9,81.2,2947,11.8,Red Loamy,4.86,Poor,High,3,Fog/Visibility,High,False,100
2023-08-23,23.8933,93.4204,Mizoram,Serchhip,21.9,32.0,84.7,1098,12.5,Mountain Soil,2.13,Good,Low,0,None,None,False,11
2023-08-23,25.5105,94.4937,Nagaland,Mon,28.0,28.2,81.6,521,0.0,Alluvial,2.83,Damaged,Moderate,2,Traffic Jam,Low,False,83
2023-08-24,26.3396,95.1077,Nagaland,Mon,43.9,27.7,69.8,342,20.3,Alluvial,3.28,Good,High,0,None,None,False,8
2023-08-24,22.6422,92.3978,Mizoram,Aizawl,12.4,15.4,68.4,1885,13.7,Alluvial,4.34,Poor,High,4,Fallen Tree,Medium,False,63
2023-08-24,21.9086,92.2608,Mizoram,Aizawl,18.3,23.5,81.0,935,13.5,Sandy Loam,0.5,Good,Low,1,None,None,False,11
2023-08-25,25.691,91.4417,Meghalaya,West Garo Hills,34.9,31.2,78.8,554,6.4,Sandy Loam,6.1,Poor,High,2,Flood,Medium,False,87
2023-08-25,22.7263,92.6267,Mizoram,Lunglei,44.2,23.3,63.0,1254,11.0,Clayey,6.31,Good,Low,0,None,None,False,20
2023-08-25,24.1778,93.4487,Manipur,Churachandpur,7.5,16.0,46.8,1030,9.1,Forest Soil,4.15,Fair,Low,0,None,None,False,3
2023-08-25,27.4328,88.3221,Sikkim,South Sikkim,31.9,33.5,84.1,714,14.1,Red Loamy,5.68,Fair,Low,0,None,None,False,0
2023-08-26,25.585,94.6567,Manipur,Imphal East,23.3,21.8,72.7,1679,0.0,Laterite,5.33,Fair,Low,0,None,None,False,10
2023-08-27,23.8379,91.4191,Tripura,Khowai,30.3,26.1,79.7,822,0.0,Mountain Soil,4.28,Fair,Moderate,0,None,None,False,0
2023-08-27,23.2723,91.2232,Tripura,Dhalai,24.8,29.1,62.6,543,1.7,Sandy Loam,4.46,Good,Moderate,0,None,None,False,19
2023-08-27,25.2443,91.6445,Assam,Cachar,59.6,27.3,61.2,173,0.0,Red Loamy,5.7,Good,Low,0,None,None,False,10
2023-08-27,24.3601,92.1138,Tripura,Gomati,28.1,24.3,68.7,662,0.0,Clayey,4.7,Good,Low,0,None,None,False,21
2023-08-27,24.2078,91.993,Tripura,North Tripura,17.2,18.7,80.6,775,0.0,Forest Soil,1.61,Fair,Low,2,None,None,False,27
2023-08-29,22.1487,92.7449,Mizoram,Aizawl,28.7,19.5,72.8,658,0.9,Red Loamy,4.31,Good,High,0,None,None,False,19
2023-08-29,26.6194,94.1939,Nagaland,Wokha,30.6,26.0,86.3,799,0.0,Laterite,3.25,Fair,Low,0,None,None,False,0
2023-08-30,23.4814,92.1309,Tripura,Gomati,16.9,23.5,66.5,429,8.9,Alluvial,4.47,Good,Moderate,0,None,None,False,12
2023-08-30,25.3408,93.7075,Nagaland,Dimapur,34.8,25.8,64.6,1340,6.8,Forest Soil,4.26,Good,Moderate,0,None,None,False,11
2023-08-30,27.2529,95.7261,Assam,Dibrugarh,51.5,22.3,78.5,53,0.0,Sandy Loam,3.39,Good,Moderate,1,None,None,False,13
2023-08-30,27.1085,93.6886,Arunachal Pradesh,East Siang,15.1,26.0,67.8,2725,20.0,Clayey,3.96,Good,High,1,None,None,False,0
2023-08-30,26.3595,95.5871,Assam,Barpeta,14.4,25.7,66.1,95,2.2,Alluvial,4.91,Good,Low,3,None,None,False,15
2023-08-30,24.4382,91.3837,Tripura,North Tripura,31.9,28.7,57.4,114,11.6,Forest Soil,3.66,Good,Low,0,None,None,False,7
2023-08-31,27.7072,95.5544,Arunachal Pradesh,Changlang,13.1,12.1,73.9,2481,20.9,Laterite,3.34,Good,Low,0,None,None,False,2
2023-08-31,27.0604,88.6061,Sikkim,East Sikkim,48.4,29.3,75.0,632,2.7,Clayey,4.21,Poor,High,5,Fallen Tree,Critical,False,76
2023-08-31,26.3258,94.8903,Nagaland,Tuensang,25.5,22.3,61.2,310,1.3,Laterite,4.2,Fair,High,0,None,None,False,9
2023-08-31,27.0333,88.1187,Sikkim,West Sikkim,32.4,29.5,53.1,2397,5.3,Mountain Soil,5.05,Good,Low,0,None,None,False,27
2023-09-01,24.4401,93.4417,Mizoram,Kolasib,120.1,28.7,85.8,1610,0.0,Clayey,6.0,Fair,Moderate,1,None,None,False,4
2023-09-01,23.3054,91.9798,Tripura,West Tripura,52.2,28.8,80.6,258,0.0,Mountain Soil,3.64,Fair,High,0,None,None,False,0
2023-09-01,24.2853,91.6712,Tripura,Dhalai,10.5,26.2,78.9,113,0.0,Laterite,5.32,Fair,Low,1,None,None,False,17
2023-09-01,25.3362,92.603,Meghalaya,South Garo Hills,16.5,23.3,62.8,819,0.9,Sandy Loam,2.84,Fair,Low,0,None,None,False,11
2023-09-02,23.3161,91.4869,Tripura,West Tripura,40.4,30.3,66.8,316,0.0,Laterite,5.03,Fair,Low,1,None,None,False,2
2023-09-03,25.5827,89.9582,Meghalaya,East Khasi Hills,20.9,28.4,71.2,831,0.0,Forest Soil,3.79,Fair,Low,0,None,None,False,17
2023-09-03,26.7255,93.9328,Nagaland,Mon,62.1,17.7,85.2,919,6.8,Red Loamy,5.19,Good,Moderate,1,None,None,False,1
2023-09-04,25.0588,91.1371,Meghalaya,Jaintia Hills,3.0,33.0,84.5,236,0.0,Sandy Loam,3.17,Good,High,1,None,None,False,10
2023-09-04,27.1715,88.711,Sikkim,East Sikkim,37.4,20.6,65.2,569,0.0,Clayey,1.26,Fair,Low,1,None,None,False,9
2023-09-05,26.9249,94.4856,Assam,Jorhat,52.4,32.6,91.2,183,0.0,Mountain Soil,5.71,Good,High,1,None,None,False,12
2023-09-06,23.4945,92.0974,Tripura,West Tripura,32.7,24.5,63.5,696,10.4,Laterite,3.81,Poor,Moderate,2,Traffic Jam,Low,False,44
2023-09-06,28.9328,93.6617,Arunachal Pradesh,West Kameng,64.5,18.8,81.6,2312,12.3,Laterite,6.8,Poor,Moderate,4,Flood,High,False,62
2023-09-07,25.1982,94.555,Assam,Barpeta,24.1,27.5,90.7,139,6.9,Alluvial,2.26,Poor,Moderate,5,Fallen Tree,Medium,True,185
2023-09-07,24.2123,93.4603,Mizoram,Serchhip,32.6,28.8,88.8,1506,15.4,Red Loamy,2.8,Damaged,Severe,5,Traffic Jam,Low,False,59
2023-09-07,24.1978,92.2444,Tripura,Dhalai,12.0,30.0,78.8,304,0.0,Mountain Soil,3.72,Good,Low,3,None,None,False,15
2023-09-08,28.4366,94.1008,Arunachal Pradesh,East Siang,42.7,26.1,76.2,615,3.2,Clayey,4.19,Good,Moderate,0,None,None,False,13
2023-09-08,27.6041,88.6699,Sikkim,South Sikkim,31.3,19.0,68.5,2015,22.0,Alluvial,5.53,Good,High,2,None,None,False,10
2023-09-08,25.8788,94.5327,Nagaland,Mokokchung,68.1,25.6,68.9,566,8.9,Alluvial,6.04,Good,High,0,None,None,False,17
2023-09-08,27.2702,96.2927,Arunachal Pradesh,Changlang,55.2,33.7,81.5,605,0.0,Red Loamy,6.79,Fair,Moderate,2,None,None,False,8
2023-09-08,27.2186,88.506,Sikkim,North Sikkim,15.3,10.0,76.5,4281,36.2,Sandy Loam,3.74,Fair,Moderate,1,None,None,False,22
2023-09-08,26.0055,93.5243,Assam,Nagaon,25.6,34.2,92.8,144,0.0,Forest Soil,4.53,Good,Low,0,None,None,False,2
2023-09-09,25.6108,93.4362,Manipur,Imphal East,27.0,25.7,68.5,1339,15.7,Forest Soil,6.06,Good,Low,0,None,None,False,7
2023-09-09,28.8286,92.5332,Arunachal Pradesh,Lohit,42.2,23.1,71.3,2083,7.2,Mountain Soil,3.28,Good,Low,0,None,None,False,3
2023-09-10,25.8833,94.4832,Nagaland,Tuensang,12.9,18.0,64.6,401,2.8,Red Loamy,5.41,Good,Moderate,2,None,None,False,8
2023-09-10,24.3336,92.1339,Tripura,West Tripura,48.2,29.4,73.0,160,2.6,Laterite,4.71,Good,Low,0,None,None,False,0
2023-09-10,27.8218,95.3631,Arunachal Pradesh,Papum Pare,40.5,22.8,85.8,2160,12.2,Laterite,4.49,Fair,Moderate,0,None,None,False,0
2023-09-10,27.6761,88.4946,Sikkim,East Sikkim,45.4,9.6,96.1,3594,35.6,Laterite,5.45,Good,Low,0,None,None,False,21
2023-09-10,23.8263,93.1383,Manipur,Imphal East,42.2,18.8,73.0,1853,7.6,Forest Soil,5.26,Good,Low,0,None,None,False,11
2023-09-10,22.2611,92.3505,Mizoram,Lunglei,34.8,20.2,90.4,716,5.7,Sandy Loam,2.16,Good,Low,0,None,None,False,4
2023-09-10,25.4891,91.9296,Meghalaya,Jaintia Hills,33.5,20.3,82.8,1247,13.1,Alluvial,3.79,Fair,Low,1,None,None,False,2
2023-09-10,27.3905,95.4347,Assam,Sonitpur,8.7,27.1,74.7,137,3.8,Sandy Loam,3.04,Good,Low,1,None,None,False,0
2023-09-11,26.5115,92.0596,Assam,Barpeta,57.6,38.3,73.9,98,7.8,Forest Soil,5.53,Fair,Low,0,None,None,False,0
2023-09-11,25.4208,94.4109,Nagaland,Mokokchung,72.8,20.1,62.3,1841,12.0,Laterite,4.25,Good,High,0,None,None,False,2
2023-09-11,28.1669,95.5411,Arunachal Pradesh,East Siang,39.5,26.4,80.8,2898,31.5,Alluvial,4.73,Good,Moderate,0,None,None,False,6
2023-09-11,25.8748,90.0426,Meghalaya,Jaintia Hills,19.4,19.9,98.4,1382,8.9,Mountain Soil,4.38,Fair,Low,0,None,None,False,20
2023-09-11,25.1902,94.2765,Manipur,Imphal East,40.2,19.6,92.4,1000,4.1,Clayey,3.71,Fair,High,0,None,None,False,16
2023-09-11,25.284,91.8359,Meghalaya,West Garo Hills,31.1,22.5,58.3,757,12.6,Forest Soil,3.17,Fair,High,0,None,None,False,8
2023-09-11,28.2512,94.1545,Arunachal Pradesh,Tawang,40.8,23.2,75.0,2603,26.1,Clayey,7.15,Good,Low,1,None,None,False,0
2023-09-13,25.5173,91.5075,Meghalaya,Ri Bhoi,21.1,27.8,68.2,1774,0.0,Laterite,3.21,Good,Moderate,1,None,None,False,32
2023-09-13,27.7262,88.2969,Sikkim,North Sikkim,34.2,11.7,70.9,3984,38.2,Alluvial,2.84,Good,Low,1,None,None,False,26
2023-09-13,25.8175,89.8615,Meghalaya,Ri Bhoi,34.9,31.0,80.7,200,0.0,Forest Soil,2.42,Good,Moderate,1,None,None,False,2
2023-09-14,24.955,94.0238,Manipur,Senapati,15.5,30.9,62.6,871,0.0,Clayey,5.9,Good,Moderate,0,None,None,False,3
2023-09-14,28.9047,92.5085,Arunachal Pradesh,Papum Pare,20.0,20.1,73.9,327,0.0,Alluvial,3.31,Good,Low,0,None,None,False,0
2023-09-14,29.2833,93.2793,Arunachal Pradesh,Tawang,32.7,28.9,85.3,2692,8.5,Laterite,3.85,Fair,Low,0,None,None,False,13
2023-09-15,24.3527,91.1702,Tripura,Gomati,84.0,29.9,85.5,535,9.0,Mountain Soil,6.25,Good,Low,0,None,None,False,16
2023-09-15,23.2371,91.7753,Tripura,Gomati,10.6,23.5,96.4,192,3.0,Red Loamy,5.99,Good,High,0,None,None,False,5
2023-09-16,27.396,88.8005,Sikkim,South Sikkim,30.8,11.9,65.4,3199,25.0,Alluvial,5.69,Poor,High,2,Fog/Visibility,Critical,True,258
2023-09-16,26.611,95.9764,Arunachal Pradesh,East Siang,175.8,28.8,60.3,2695,20.7,Laterite,6.02,Poor,High,4,Flood,High,True,306
2023-09-16,27.8405,88.7428,Sikkim,West Sikkim,24.8,23.7,87.6,2801,33.4,Forest Soil,4.12,Poor,High,3,Traffic Jam,Medium,False,92
2023-09-16,26.9318,89.9276,Assam,Cachar,44.8,26.2,80.4,126,1.3,Sandy Loam,4.98,Poor,High,4,Traffic Jam,Medium,False,93
2023-09-16,25.5877,93.3292,Manipur,Imphal East,33.1,22.6,77.8,1459,9.3,Forest Soil,4.21,Good,Moderate,1,None,None,False,7
2023-09-18,23.0668,92.3576,Mizoram,Aizawl,62.9,22.9,74.5,1282,18.2,Clayey,4.21,Damaged,Severe,4,Traffic Jam,Critical,True,249
2023-09-18,23.8413,91.2219,Tripura,Dhalai,22.4,27.1,83.7,301,4.7,Forest Soil,2.73,Damaged,Severe,8,Fallen Tree,Medium,True,214
2023-09-18,24.1592,92.84,Mizoram,Lunglei,42.6,25.7,88.2,898,2.1,Laterite,4.64,Damaged,Low,6,Bridge Damage,Low,False,79
2023-09-18,24.9051,93.407,Manipur,Churachandpur,108.5,20.9,74.6,801,0.0,Forest Soil,4.94,Good,Low,0,None,None,False,13
2023-09-18,24.8332,94.8004,Assam,Kamrup,31.0,24.4,65.1,159,1.7,Mountain Soil,1.85,Poor,High,2,Traffic Jam,High,False,88
2023-09-19,27.7223,88.7734,Sikkim,West Sikkim,1.2,26.0,61.8,1785,9.9,Sandy Loam,4.39,Good,High,1,None,None,False,9
2023-09-19,25.5261,92.6847,Meghalaya,South Garo Hills,20.2,21.6,61.9,1212,0.0,Forest Soil,4.78,Good,Moderate,1,None,None,False,13
2023-09-20,24.5447,93.4745,Manipur,Imphal East,40.0,22.3,63.2,1943,17.5,Alluvial,5.17,Good,Low,0,None,None,False,13
2023-09-20,26.0314,92.124,Assam,Jorhat,12.5,24.0,72.9,173,3.8,Forest Soil,1.18,Good,Low,0,None,None,False,0
2023-09-20,28.0709,88.2434,Sikkim,South Sikkim,6.7,25.6,79.8,1147,11.1,Laterite,4.46,Good,Moderate,0,None,None,False,8
2023-09-20,24.4437,92.104,Tripura,Dhalai,32.8,22.7,79.1,713,0.4,Laterite,4.96,Fair,High,0,None,None,False,17
2023-09-21,26.8867,91.0192,Assam,Nagaon,19.9,27.2,65.5,98,0.0,Alluvial,5.66,Good,High,2,None,None,False,10
2023-09-21,23.5445,93.3984,Mizoram,Champhai,32.2,18.6,66.4,1801,23.4,Alluvial,6.38,Fair,Low,1,None,None,False,11
2023-09-21,23.6106,91.957,Tripura,Dhalai,68.9,21.9,81.0,705,0.0,Clayey,2.58,Good,Low,0,None,None,False,8
2023-09-21,23.38,91.438,Tripura,North Tripura,28.2,22.2,85.5,549,0.0,Sandy Loam,1.72,Good,High,1,None,None,False,3
2023-09-21,26.2292,93.8132,Nagaland,Tuensang,35.2,12.8,81.8,1910,12.9,Forest Soil,4.24,Poor,Moderate,6,Bridge Damage,Low,True,197
2023-09-22,25.948,94.0302,Nagaland,Kohima,20.9,21.5,75.8,1529,11.8,Alluvial,4.47,Good,Low,0,None,None,False,17
2023-09-23,24.1097,93.5704,Manipur,Ukhrul,38.8,33.1,54.5,1489,17.6,Laterite,2.78,Fair,Moderate,1,None,None,False,21
2023-09-23,24.1947,93.0678,Manipur,Imphal West,8.4,25.4,78.3,1306,0.0,Red Loamy,2.73,Good,Low,0,None,None,False,13
2023-09-24,27.0984,89.9586,Assam,Kamrup,7.5,29.5,79.0,114,12.1,Forest Soil,2.79,Good,Low,2,None,None,False,0
